id,title,description
ac33ac6f6aab94cc91fa55e290386963,Software Engineer,"Overview: Evolver is a technology company serving the Federal, Commercial, and Legal markets that addresses client challenges in the present and transitions clients into the future by introducing efficient and effective IT solutions. Established in 2000, Evolver has successfully grown to be a trusted technology leader. Evolver’s efforts and growth have been recognized by leading publications and organizations, including Inc. 5000 for five consecutive years, and most recently “Future 50” from SmartCEO. With a dedicated focus on client satisfaction, Evolver has proven its value time and time again, from managing day-to-day operations to skillfully navigating the implementation and support of new technologies. Evolver’s core competencies are infrastructure, application development, cybersecurity, cloud, end-user support, data analytics and legal services. We believe our employees are key to our success and continued growth. We attract and retain our diverse workforce by promoting a work-life balance with generous and flexible time off, competitive compensation and benefits, and a commitment to professional development. When you join Evolver, you join a community of talented and dedicated individuals whose abilities, skills, and actions contribute to the success of the company. Evolver is seeking a Software Engineer - JAVA to join our team and work in our Reston Virginia corporate offices. Responsibilities: Java developer working with technologies such as JSP, SQL, JPA, JavaScript, AngularJS using Struts and Spring framework. Day to day responsibilities will include: Java Programming with Eclipse IDE. Development and Quality Assurance Documentation. Oracle SQL queries. Qualifications: Required Development using Java and JavaScript 5-6 years. Struts and Spring framework. Experience of working with Oracle SQL queries. SOAP/Web services/REST API. 5+ years SVN source control. Solid Understanding of Object Oriented Programming and Design Patterns. Strong Verbal and Written Communication Skills A Team Player with an Ability to Own Projects and Interface with Client. Experience of working with Tomcat & Websphere a PLUS. Nice to have Development using C#, ASP.NET Experience in SQL Server TFS IIS Technical Requirements (required and desired): Required: 5-8 years’ experience Struts framework, Spring framework, JPA, Javascript, Angular JS. Training and Certifications (required and desired): Training and Certifications: Bachelor’s degree in computer science or equivalent work experience. Graduate degree is a plus Note: If you have certifications be prepared to answer basics on same EOE Statement: At Evolver, we foster teamwork, growth, individuality and entrepreneurialism. We value employee opinions and encourage them to make a difference by getting involved and being thought-leaders. As a part of the Evolver team, we actively promote a working and learning environment that supports a highly qualified workforce and a quality of work life that is based on trust and respect for all employees resulting in a healthy and trusting organizational culture. Evolver, Inc. is an Equal Opportunity Employer (EOE). Qualified applicants are considered for employment without regard to age, race, color, religion, sex, national origin, sexual orientation, disability or veteran status. Evolver offers a comprehensive benefits plan including (but not limited to): medical, dental, vision, 401(k), life, AD&D and short term and long term disability insurance."
948d6d309672645fd8072210ef7bb34a,Business Analyst,"Business Analyst As a Business Analyst with Marketing Alliance Group you will collect data from systems such as an ERP/MRP to create reports and models which you then analyze to create production schedules based on the demand, capacity and constraints reviewed during the analysis. Responsibilities Collect data and create reports and models which are analyzed to create timely production schedules. Analyzing changes in product design, raw materials, manufacturing methods or services provided, to determine effects on production. Review analysis and schedule with production team. Adjust as needed based upon feedback. Communicate changes in a timely manner. Assure reports are clear, consistent and easy to interpret. Experience Minimum of 3 years of data analytics experience or similar experience is strongly preferred. Bachelor’s Degree in Accounting or related field is preferred. Experience working with a manufacturer is preferred. Experience with an ERP system is highly preferred. Experience with MRP is highly preferred. Excellent analytical skills. Computer Literate – Strong Excel skills and the ability to use Outlook and Word. Ability to work independently Experience with Smartsheets or Google Docs is a plus. Job Type: Full-time Pay: $50,000.00 - $60,000.00 per year Benefits: 401(k) 401(k) matching Dental insurance Disability insurance Employee assistance program Flexible spending account Health insurance Life insurance Paid time off Referral program Vision insurance Schedule: 8 hour shift Monday to Friday Education: Bachelor's (Preferred) Experience: manufacturing analytical: 1 year (Preferred) Work Location: One location This Job Is Ideal for Someone Who Is: Dependable -- more reliable than spontaneous Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction Detail-oriented -- would rather focus on the details of work than the bigger picture Autonomous/Independent -- enjoys working with little direction Company's website: www.mktalliance.com Benefit Conditions: Waiting period may apply Only full-time employees eligible COVID-19 Precaution(s): Personal protective equipment provided or required Temperature screenings Social distancing guidelines in place Virtual meetings Sanitizing, disinfecting, or cleaning procedures in place"
dee776d2eeeb2c4a86f02a785c0ed7be,Director Business Analyst,"The Company: Meazure Learning (www.meazurelearning.com) is a full-service testing solutions company for academic, professional and lifelong learners. The result of a merger between ProctorU – the world's largest provider of online, artificial-intelligence-augmented exam security and identity management solutions – and Yardstick Assessment Strategies – a leader in psychometrics and computer-based examination administration for professional testing organizations – Meazure Learning serves the higher education market via the ProctorU brand and the professional testing market via the Yardstick brand. As the first end-to-end testing provider to lead with an online delivery model, Meazure Learning is transforming the testing and assessment landscape. We use technology - not to just ""catch cheaters"" - but to build trust in the expansion of access to education. Our team is responsible for building and supporting digital solutions trusted by over 1,000 institutions in 129 countries who administer over 2,000,000 exams per year and we plan to continue growing! The role: The Director of Marketing will lead a team of marketing professionals who collectively support strategic growth initiatives across both the Higher Education and Professional Testing markets. This team is responsible for tactical marketing project management related to digital marketing (lead generation), marketing communications, content development, social media, web presence, and brand management. You will collaborate with the product management, business development, account management and executive teams to ensure smooth execution of marketing programs to create demand, educate as well as drive adoption and loyalty for our solutions with new and existing target customer segments and markets. The ideal candidate will exhibit strong analytical and communication skills, thrive as a leader of high-performance teams, and have a strong bias for action. The things you’ll do: Provide leadership for programs and activities designed to generate leads and create demand in different target market segments across Professional Testing and Higher Education Develop and oversee marketing plans to include detailed analytics and KPIs as well as tactics for competitive analysis, , brand positioning, messaging and budget Collaborate across the marketing team to develop the strategy for and ensure cross-functional execution on integrated marketing plans that involve digital marketing, demand generation, thought leadership, live events, PR, social media, client engagement and more Work closely with Market Managers and Digital Marketing team to build outcomes focused, value driven content and presentations that exhibit our industry leadership through the use of data and social proof Develop and execute a long-term strategy for expansion into new target market segments and regions Create plans to provide guidance and direction to the Partnership team to ensure consistency in brand communication and messaging Collaborate with Market Managers to create and overall strategy for sales enablement tools to position our solutions in a competitive market and communicate the value proposition to our customers Develop and oversee marketing programs and initiatives to drive adoption and loyalty of Meazure Learning products and services with existing customers Provide tools to clearly communicate product and service differentiators and outcomes internally and externally Lead and mentor marketing staff, managing work allocation, project timelines, training, problem resolution, performance management, monthly accounting procedures, and establishing an effective team culture Establish clear expectations and arrange appropriate outcomes for members of the team, based on results Manage marketing spend and provide key inputs into overall marketing budget Other relevant projects as assigned The skills and experiences you’ll need: 10+ years’ experience leading a high performing team in a fast-paced marketing or marketing communications role with proven project management skills Experience in testing, certification, highered or related market preferred Experience in a rebranding effort would be beneficial as we do the same under the Meazure Learning brand Ability to credibly influence and manage throughout the Meazure Learning (ProctorU and Yardstick) organizations Highly organized, able to manage multiple priorities with a focus on quality delivery Proven digital marketing skills and experience leading a digital focused marketing strategy and team Excellent writing and messaging skills to position solutions through succinct, compelling, well-written and descriptive approaches targeting both higher education and professional testing services Excellent analytical skills as well as the ability to contribute at both the strategic and tactical levels Strategic thinker who can understand and map market opportunities and needs to product capabilities and benefits Proven ability to analyze and synthesize information and convert it into actionable plans and business cases Willing to travel up to 20% (post-pandemic) The values that are important to us: Integrity. Honest, open and ethical practices Service. Remarkable service and personal leadership Innovation. Anticipate, challenge, and create Excellence. Quality through relentless improvement The benefits you’ll get: BCBS Health, Dental, & Vision Insurance with generous employer funding for employees and dependents Flexible Spending Accounts Health Savings Account with generous employer funding 401(k) plan with company matching Company-paid short-term and long-term disability plans Company- paid life insurance Company-subsidized pet insurance Reimbursements for professional development, student loan debt, child care costs, gym memberships, home gym equipment, and massage therapy"
0a1c92cb37fac6cc2d184cef12480083,Data Analyst,"Data Analyst - Identity Team - 80785 Data Science - USA New York, New York Nielsen brings to bear the market’s most powerful proprietary data assets, and together we are helping the world’s biggest brands make better and faster media and marketing decisions. We are permanently disrupting the landscape of audience measurement. For more information, please visit nielsen.com, or follow us: @Nielsen About the team: The Nielsen Identity team is part of the Nielsen Media Data Science division. Our Identity Engine connects the various devices of individual users to create a holistic view of consumers across all channels and devices – including display, video, audio, offline, mobile and smart TVs – enabling content providers and marketers to measure engagement of individuals and households at scale. Our output feeds into a number of other Nielsen products and services. This position reports to the Director, Identity Data Science. You will take a leading role in the creation of algorithms, analyses, and machine learning models designed to maximize the value of our data, all while playing an instrumental role in related products and services. What will I do? Work collaboratively, contributing to the Nielsen’s Identity Engine Analyse datasets and investigate discrepancies or inconsistencies Maintain and execute data pipelines for internal and third-party data Support the product team in solving complex analytical challenges Evaluate the outputs of experiments run by data scientists and provide feedback Is this for me? (E=Expected, P= Preferred) E: Solid knowledge of SQL, experience working with relational databases E: Very good attention to detail, persistence, and diligence E: Strong communication skills, ability to explain complex problems E: Passion for analyzing and utilizing large data sets E: Good vibes, integrity, and good work ethic P: Experience using Python P: Experience with graph theory problems P: Experience with Spark SQL and AWS stack (S3, EMR) P: Experience in media or marketing analytics, including campaign measurement, cross-platform deduplication and lookalike modeling or experience in online media and the ad tech ecosystem is advantageous #LI-MJ1 ABOUT NIELSEN As the arbiter of truth, Nielsen Global Media fuels the media industry with unbiased, reliable data about what people watch and listen to. To discover what’s true, we measure across all channels and platforms⁠—from podcasts to streaming TV to social media. And when companies and advertisers are armed with the truth, they have a deeper understanding of their audiences and can accelerate growth. Do you want to move the industry forward with Nielsen? Our people are the driving force. Your thoughts, ideas and expertise can propel us forward. Whether you have fresh thinking around maximizing a new technology or you see a gap in the market, we are here to listen and take action. Our team is made strong by a diversity of thoughts, experiences, skills, and backgrounds. You’ll enjoy working with smart, fun, curious colleagues, who are passionate about their work. Come be part of a team that motivates you to do your best work! Nielsen is committed to hiring and retaining a diverse workforce. We are proud to be an Equal Opportunity/Affirmative Action-Employer, making decisions without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability status, age, marital status, protected veteran status or any other protected class. Job Type: Regular Primary Location: New York,New York Secondary Locations: , , , Travel: No"
a009926bd31a63209bbdcc6635b6233c,Data Scientist,"The Opportunity Come build the data and analytics tools that will help real people live measurably better lives. As a key part of our client analytics team, you'll work with cutting-edge data processing frameworks, technologies, and platforms to empower client-facing teams with the tools that enhance and reinforce Teladoc Health's value proposition. Your contributions will drive growth and client retention, while providing a better way for Teladoc Health members to manage chronic health conditions. The client analytics effort within Data Science at Teladoc Health works closely client success teams and product management to analyze, draw insights and tell stories rooted in data for our rapidly scaling roster of clients. This is an opportunity to use technical rigor to apply data science and analytics insights to real-world problems. You'll work with SQL, R, Python, Tableau and other technologies to deliver impactful analyses, dashboards and visualizations. Collaborating closely with data scientists, engineers, PMs and clinical researchers, you'll help us transform the healthcare industry with innovative, highly-effective products. Responsibilities Partner with sales and customer-success teams to accelerate Teladoc Health's growth with new commercial prospects as well as existing clients Analyze trends, develop insights and visualizations to win new business and retain clients Proactively develop dashboards, documentation and train customer success on how to optimally use and talk about the data Collaborate closely with other analysts, data scientists, engineers, PMs and clinical researchers on product builds, analytical tools, data quality, metric definition and analytical rigor Candidate Profile Strong experience with SQL and either R or Python. Expected to write good quality, maintainable code and create engineering practices within the team that support both exploratory analyses and scalable, maintainable code based on project needs Strong critical thinking. Knowing what questions to ask and how interpret loose direction on analytical projects Compelling storytelling through visualizations and data, getting your point across and keeping your audience engaged Healthy curiosity. Willingness to learn new platforms and tools, as well as propose and help teams adopt new tools. Interest in relevant innovation in academic and industry trends and improving data quality and analytic rigor Good prioritization instincts and ability to manage concurrent projects. Active listener, driven to build a world-class analytics organization in a rapidly scaling, high-growth company BS degree in a quantitative field with 2 years+ experience in a data science role. Why Join Teladoc Health? A New Category in Healthcare: Teladoc Health is transforming the healthcare experience and empowering people everywhere to live healthier lives. Our Work Truly Matters: Recognized as the world leader in whole-person virtual care, Teladoc Health uses proprietary health signals and personalized interactions to drive better health outcomes across the full continuum of care, at every stage in a person's health journey. Make an Impact: In more than 175 countries and ranked Best in KLAS for Virtual Care Platforms in 2020, Teladoc Health leverages more than a decade of expertise and data-driven insights to meet the growing virtual care needs of consumers and healthcare professionals. Focus on PEOPLE: Teladoc Health has been recognized as a top employer by numerous media and professional organizations. Talented, passionate individuals make the difference, in this fast-moving, collaborative, and inspiring environment. Diversity and Inclusion: At Teladoc Health we believe that personal and professional diversity is the key to innovation. We hire based solely on your strengths and qualifications, and the way in which those strengths can directly contribute to your success in your new position. Growth and Innovation: We've already made healthcare history, yet we remain on the threshold of very big things. Come grow with us and support our mission to make a tangible difference in the lives of our Members. As an Equal Opportunity Employer, we never have and never will discriminate against any job candidate or employee due to age, race, religion, color, ethnicity, national origin, gender, gender identity/expression, sexual orientation, membership in an employee organization, medical condition, family history, genetic information, veteran status, marital status, parental status or pregnancy (including breastfeeding – we have a mother's room in both our offices). In our innovative and inclusive workplace, we prohibit discrimination and harassment of any kind."
76496301e34df2b7d5b15def65ba060a,Digital Marketing Specialist,"Overview The Digital Marketing Project Manager leads cross-functional teams toward the execution of high-quality and effective interactive marketing solutions that meet or exceed client needs and expectations. They proactively identify and implement project strategies, create and manage sprint schedules and project development plans and maintain full accountability for project quality control and execution throughout the project lifecycle. Essential Duties and Responsibilities Writes and/or oversees writing of project documentation relative to the magnitude of the project (i.e.: campaign strategy briefs, statements of work, business requirements, functional specifications, project plans, and status reports). Provides direction and leadership to a project-based, cross-functional team of writers, designers, developers, analytics professionals and testers; fosters an environment of team spirit. Contributes to the development of advertising and channel strategies in support of client goals. Identifies, evangelizes, and ensures that project deliverables meet or exceed client goals in an effort to develop happy and loyal clients. Develops, interprets, manages, and communicates budget, schedule, key project metrics, and financial data. Coordinates and negotiates resource needs across departments and external vendors. Manages multiple competing priorities and deadlines. Anticipates and responds appropriately to risks and changes in project scope. Serves as day-to-day point of contact for client and internal project teams. Proactively informs client and internal project teams of project and milestone status. Successfully completes multiple simultaneous projects on time and within budget. Leads, motivates, and holds accountable internal and external project team members. Maintains organized project detail. Leads post-mortem discussions, and shares and implements these ideas into appropriate internal processes and final deliverables on subsequent projects. Actively seeks opportunities to develop and leverage personal and professional networking opportunities for new business development. Qualifications and Experience Bachelor’s degree plus a minimum of 4 years interactive project management experience; or equivalent combination of education and experience. Must possess general knowledge of products, markets, best practices, and trends as they relate to interactive marketing including design and development. Experience managing sprint schedules and creating project development plans with software developers Possess working knowledge of and a commitment to greater understanding of evolving internet technologies. Ability to define problems, collect data, establish facts, and draw valid conclusions that demonstrate good judgment. Ability to work independently in a collaborative, open team environment with minimal supervision. Must demonstrate a high level of proficiency in in the following areas: Business analysis Negotiation Problem solving Interpersonal skills The following desired but optional: Project Management Professional (PMP) certification a plus. Physical Demands The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. While performing the duties of this job, the employee is regularly required to use hands and fingers and reach with hands and arms. The employee frequently is required to sit, talk, and hear. The employee is occasionally required to walk and climb stairs. The employee must occasionally lift and/or move up to 20 pounds. Specific vision abilities required by this job include close vision, peripheral vision, depth perception, and the ability to adjust focus. Work Environment Work is typically performed in office environments. The noise level in the work environment is usually moderate, however may vary. The preceding position description is not intended to describe in detail the multitude of tasks that may be assigned, but rather to provide a general overview of the expectations and responsibilities of this position. As the nature of business demands change, so may the functions of this position. Additional duties and responsibilities may be assigned."
0cecfea9719174da7efb9655ebe37920,Digital Marketing Specialist,"We are looking for an experienced Digital Marketing Executive to assist in the planning, execution and optimization of our online marketing efforts. The promotion of providers and services through digital channels is a complex procedure with great potential which becomes increasingly useful for companies such as ours. The ideal candidate will have a passion for all things marketing and technology. You will be well-versed in the concepts surrounding digital marketing and how the Internet can become a strong asset to securing growing revenue. Knowledge of cosmetic surgery, fillers, and treatments a plus. Responsibilities Plan and monitor the ongoing company presence on social media (Twitter, Facebook etc.) Launch optimized online adverts through Google Adwords, Facebook etc. to increase company and brand awareness Be actively involved in SEO efforts (keyword, image optimization etc.) Prepare online newsletters and promotional emails and organize their distribution through various channels Provide creative ideas for content marketing and update website Collaborate with designers to improve user experience Measure performance of digital marketing efforts using a variety of Web analytics tools (Google Analytics, WebTrends etc.) Acquire insight in online marketing trends and keep strategies up-to-date Skills Proven experience as Digital Marketing Executive or similar role Excellent understanding of digital marketing concepts and best practices Experience with B2C social media, Google Adwords and email campaigns and SEO/SEM Working knowledge of ad serving tools (e.g., DART, Atlas) Knowledge of web analytics tools (e.g. Google Analytics, NetInsight, WebTrends etc.) Skills and experience in creative content writing Analytical mindset and critical thinking Excellent communication and interpersonal skills BSc/BA in marketing or relevant field Job Types: Full-time, Part-time Pay: $16.00 - $22.00 per hour Benefits: Dental insurance Employee discount Health insurance Paid time off Vision insurance Schedule: 8 hour shift Monday to Friday Education: Bachelor's (Preferred) Experience: Digital Marketing: 1 year (Preferred) Work Location: One location This Company Describes Its Culture as: Outcome-oriented -- results-focused with strong performance culture People-oriented -- supportive and fairness-focused Team-oriented -- cooperative and collaborative Company's website: Modernaestheticplasticsurgery.com Benefit Conditions: Only full-time employees eligible Work Remotely: No"
45bf0fb6a769f5a8e0b3c9e614efbe7b,Marketing Manager,"ABOUT THE TEAM Replicated’s Revenue Operations team plays a critical role in developing and overseeing the strategy for generating profitable, predictable and sustainable revenue over the short and long term. Our north star is simple: align everyone, create focus & simplify everything. The four key areas of responsibility are operations management, training & enablement, insights & analytics and systems & technology - spanning the Marketing, Sales and Customer Success functions. We are the connective tissue linking the aforementioned teams and have line-of-sight and influence in each function, giving us the unique ability to bridge gaps in the Revenue organization. ABOUT THE ROLE We are looking for an entrepreneurial and driven Marketing Operations Manager who can lead us through the next phase of growth by owning productivity, process, and execution for our Marketing function. This role will focus on increasing Marketing’s output and driving revenue growth, while planning & implementing both processes and software to allow for seamless reporting & analytics as we scale. While initially starting as an individual contributor, the right candidate will bring people management skills & experience to build a team of their own over time. The Marketing Operations Manager will work to improve workflows, remove roadblocks, and promote efficiencies in Marketing processes. You’ll be required to perform deep data analysis that will be used to inform strategic decisions by stakeholders across the company. As such, you should be comfortable using HubSpot/Marketo, Salesforce, Google Analytics/Data Studio, Livestorm, LeanData and more to track marketing performance and recognize opportunities for improvement. This role reports to our Head of Revenue Operations, but will have direct access and influence with the VP Marketing, Director of Demand Generation and their growing teams. As a key pillar of the Revenue Operations team, this position is both highly visible & impactful on the inner workings of our evolving commercial organization, and the strategies, processes and systems that support its impact to Replicated’s objectives & revenue opportunities. WHAT YOU’LL BE DOING Streamline and execute marketing growth strategy, campaigns, and enablement initiatives Identify efficiencies and manage the marketing technology stack in driving strong opportunities and processes/programs that will drive leads and full funnel user journeys Own lifecycle marketing campaigns and email segmentations by cohorts Manage various inbound and outbound digital marketing campaigns, ensuring messaging is aligned between internal stakeholders and tech stack workflows are activated and working Manage the overall lead funnel including lead scoring, roadmap & performance Act as marketing automation expert, listening to needs of stakeholders in order to holistically understand end goals and offer smart, trackable solutions Analyze gaps in the business’s data, consumer acquisition strategies, and growth practices Develop and manage marketing dashboards and reports to track key success metrics and ROI Work closely with the Head of Revenue Operations to ensure marketing automation data is being properly collected and connected in our software systems Use data-driven insights to suggest improvements to customer experience and boost engagement Coordinate with the Marketing and Sales organizations to ensure data is flowing downstream & upstream at the right time, in the right place, and to the right people ABOUT YOU Bachelor’s degree, preferably in a quantitative field, or Marketing/Communications 4-6 years experience in a marketing operations/automation or analytical role Familiarity with marketing automation, inbound marketing, paid media, conversion rate optimization (CRO), landing page optimization, search engine optimization (SEO), and Account Based Marketing (ABM) concepts Strong stakeholder management, with a bias towards collaboration & joint problem solving Exceptional organizational, prioritization, project and time management skills Autonomy to work independently - a self-starter Experience coordinating multiple competing priorities in a fast-paced environment Deep experience with HubSpot/Marketo, Salesforce, InsightSquared and Google Analytics/Data Studio, preferred Strong ability to direct and handle multiple, simultaneous workstreams under deadline pressure People management experience a plus Job Type: Full-time Pay: $100,000.00 - $125,000.00 per year Benefits: 401(k) Dental insurance Disability insurance Flexible schedule Flexible spending account Health insurance Health savings account Paid time off Parental leave Referral program Retirement plan Vision insurance Schedule: 8 hour shift Education: Bachelor's (Preferred) Experience: Marketing Operations: 4 years (Preferred) HubSpot / Marketo: 3 years (Preferred) Salesforce: 3 years (Preferred) Work Location: Fully Remote Company's website: www.replicated.com Benefit Conditions: Only full-time employees eligible COVID-19 Precaution(s): Remote interview process Virtual meetings"
76dc3179674bcac1f9c372daef26e1f0,Data Scientist,"Data Scientists develop algorithms and statistical methods that find patterns and relationships in large volumes of data, driving operations and shaping CIA technology investments. Full time Starting salary: $70,150 - $172,500* Higher starting salary possible depending on experience level Bachelor's degree Foreign language bonus eligible About the Job As a Data Scientist for CIA, you will organize and interpret data to inform U.S. decision-makers, drive successful operations, and shape CIA technology and resource investments. Through CIA’s global mission, the Agency has access to unique and highly specialized data sets. You will work with advanced hardware, software, and techniques to develop computational algorithms and statistical methods that find patterns and relationships in large volumes of data. You will also create scalable, high performance, and repeatable computational solutions which realize their algorithmic approaches. Data Scientists clearly communicate their conclusions to a diverse audience and become experts through Agency-sponsored continuing education, attendance at academic, and technical conferences as well as collaboration with the Intelligence Community. Who You’ll Work With At the Central Intelligence Agency (CIA), we recognize our Nation’s strength comes from the diversity of its people. People from a broad range of backgrounds and viewpoints work at CIA, and our diverse teams are the reason we can keep our country safe. Read more about diversity and inclusion What You’ll Get Our benefits support every aspect of a working professional’s life, including health and wellness, time off, family, finances, and continuing education. Our programs include highly sought-after government health benefits, flexible schedules, sick leave, and childcare. In some cases, we also offer sign-on incentives and cover moving expenses if you relocate. As a CIA employee, you’ll also get the satisfaction of knowing your work is part of something bigger than yourself. Our work is driven by one mission: to keep our Nation safe. Every day is an opportunity to enhance U.S. national security. Learn more about working at CIA Minimum Qualifications Bachelor’s degree preferably in a quantitative science, engineering, or social sciences field. At least a 3.0 GPA on a 4-point scale Experience in a science, technology, engineering or mathematics (STEM) related field, such as: Computational Social Science Computer Science Data Analytics Economics Engineering Geospatial Analysis Mathematics Operations Research Quantitative Finance Statistics Experience with real world data through thesis research, internships, or work experience Creativity Initiative Integrity Leadership abilities Problem solving skills Ability to work in a diverse team environment Ability to meet the minimum requirements for joining CIA, including U.S. citizenship and a background investigation Desired Qualifications Advanced degree in a data science equivalent field or sub-field Experience working with data rich problems through research or programs Experience with computer programming or user experience/user interface Ability to successfully complete projects with large or incomplete data and provide solutions What You’ll Need to Apply Resume Unofficial transcripts for all degrees Cover letter in which you specify your qualifications for this position. Please address why you want to work in this role and what differentiates you from other applicants. A writing sample, five (5) pages MAXIMUM, single spaced, technical or analytic paper that focuses on your current area of expertise or interest and is related to your interest in positions at CIA. You can excerpt longer papers."
eb5e11c77bd663d1702d17151d319715,Marketing Manager,"Carlson McCain is looking for a full time Marketing and Social Media Coordinator. As a Marketing and Social Media Coordinator you will be expected to perform a variety of tasks to support our marketing efforts. This includes developing innovative and creative media content across social media platforms, maintaining and updating the company website, assisting in the production of marketing materials, and coordination of events. Essential Duties and Responsibilities include: Build our digital presence, including advertising (Google Ads and related) and social media (Facebook, Twitter, LinkedIn), to further develop brand and employee awareness along with updating audiences on company news Help develop and produce marketing materials, including but not limited to: print, electronic media, direct mail and signage. Website development, maintenance, updates and vendor management Conduct analytical research to determine traffic on social media platforms Preparation of various types of correspondence and/or presentation materials. Plan and execute events including tradeshows, professional speaking events, and internal company events Build and develop client database Report to internal team members on analytics and social discussion; provide ideas for improvements in audience experience Support overall marketing goals through defined digital strategy Qualifications: B.S. in Communications or Marketing, or related field, preferred 1-5 years proven marketing experience in social media and web management preferred Strong knowledge of Word Press and JavaScript Experience creating marketing and sales content from concept to finished product Proven written and creative communication skills Strong organizational, analytical and planning skills with great attention to detail Proficient in Microsoft Office suite, Adobe products and Google Ads/Apps Knowledge of professional engineering consulting a plus Ability to work extended hours when needed Carlson McCain, Inc. is a full-service consulting firm specializing in environmental, engineering, and land surveying services. We are an equal opportunity employer with a commitment to diversity. To apply, send a resume and cover letter."
29e9fb01be3787b7364993f1c0e9731a,Software Engineer,"Our Real Time Analytics team owns, develops and maintains two storage solutions in Pinterest: In-house time series storage solution & Druid. Both have high impact and priority. Druid is being used as a distributed analytics storage solution which is a new technology being adopted by different teams in the company. The mission of the team is to build systems that are not only highly scalable, performant, and reliable, but also a delight to use. Our systems enable our product engineers to move fast and build awesome features rapidly on top of them. What you’ll do: Build, own, and improve innovative storage services that serve almost all of Pinterest’s teams Contribute to open source databases like Druid and work on making in house storage solution open source Work on making our storage solution self serve Continually improve operability, scalability, efficiency, performance, and reliability of our storage solutions What we're looking for: Deep expertise on distributed storage systems Strong ability to work cross functionally with multiple teams and with the storage SRE/DBA team Fluent in Java, C/C++, and/or Python Good communication skills and an excellent team player #LI-KL1"
